datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2026-05-22T00:12:10Z,true,false,false,false,34F,,E3832,CNAII

2026-05-22T00:12:15Z,true,false,false,false,36F,,E3832,CNAII

2026-05-22T00:12:20Z,true,false,false,false,37F,,E3832,CNAII

2026-05-22T00:12:25Z,true,false,false,false,38F,,E3832,CNAII

2026-05-22T00:12:30Z,true,false,false,false,39L,,E3832,CNAII

2026-05-22T00:12:35Z,true,false,false,false,3F,,E3832,CNAII

2026-05-22T00:12:40Z,true,false,false,false,40L,,E3832,CNAII

2026-05-22T00:12:45Z,true,false,false,false,41L,,E3832,CNAII

2026-05-22T00:12:50Z,true,false,false,false,42L,,E3832,CNAII

2026-05-22T00:12:55Z,true,false,false,false,43L,,E3832,CNAII

2026-05-22T00:13:00Z,true,false,false,false,44F,,E3832,CNAII

2026-05-22T00:13:05Z,true,false,false,false,45F,,E3832,CNAII

2026-05-22T00:13:10Z,true,false,false,false,46F,,E3832,CNAII

2026-05-22T00:13:15Z,true,false,false,false,47F,,E3832,CNAII

2026-05-22T00:13:20Z,true,false,false,false,48F,,E3832,CNAII

2026-05-22T00:13:25Z,true,false,false,false,49F,,E3832,CNAII

2026-05-22T00:13:30Z,true,false,false,false,4F,,E3832,CNAII

2026-05-22T00:13:35Z,true,false,false,false,51F,,E3832,CNAII

2026-05-22T00:13:40Z,true,false,false,false,52F,,E3832,CNAII

2026-05-22T00:13:45Z,true,false,false,false,53F,,E3832,CNAII

2026-05-22T00:13:50Z,true,false,false,false,54L,,E3832,CNAII

2026-05-22T00:13:55Z,true,false,false,false,55L,,E3832,CNAII

2026-05-22T00:14:00Z,true,false,false,false,56L,,E3832,CNAII

2026-05-22T00:14:05Z,true,false,false,false,57L,,E3832,CNAII

2026-05-22T00:14:10Z,true,false,false,false,58L,,E3832,CNAII

2026-05-22T00:14:15Z,true,false,false,false,59F,,E3832,CNAII

2026-05-22T00:14:20Z,true,false,false,false,5F,,E3832,CNAII

2026-05-22T00:14:25Z,true,false,false,false,60F,,E3832,CNAII

2026-05-22T00:14:30Z,true,false,false,false,61F,,E3832,CNAII

2026-05-22T00:14:35Z,true,false,false,false,62F,,E3832,CNAII

2026-05-22T00:14:40Z,true,false,false,false,63F,,E3832,CNAII

2026-05-22T00:14:45Z,true,false,false,false,64F,,E3832,CNAII

2026-05-22T00:14:50Z,true,false,false,false,66F,,E3832,CNAII

2026-05-22T00:14:55Z,true,false,false,false,67F,,E3832,CNAII

2026-05-22T00:15:00Z,true,false,false,false,68F,,E3832,CNAII

2026-05-22T00:15:05Z,true,false,false,false,69L,,E3832,CNAII

2026-05-22T00:15:10Z,true,false,false,false,6F,,E3832,CNAII

2026-05-22T00:15:15Z,true,false,false,false,70L,,E3832,CNAII

2026-05-22T00:15:20Z,true,false,false,false,71L,,E3832,CNAII

2026-05-22T00:15:25Z,true,false,false,false,72L,,E3832,CNAII

2026-05-22T00:15:30Z,true,false,false,false,73L,,E3832,CNAII

2026-05-22T00:15:35Z,true,false,false,false,74F,,E3832,CNAII

2026-05-22T00:15:40Z,true,false,false,false,75F,,E3832,CNAII

2026-05-22T00:15:45Z,true,false,false,false,76F,,E3832,CNAII

2026-05-22T00:15:50Z,true,false,false,false,77F,,E3832,CNAII

2026-05-22T00:15:55Z,true,false,false,false,78F,,E3832,CNAII

2026-05-22T00:16:00Z,true,false,false,false,79F,,E3832,CNAII

2026-05-22T00:16:05Z,true,false,false,false,7F,,E3832,CNAII

2026-05-22T00:16:10Z,true,false,false,false,81F,,E3832,CNAII

2026-05-22T00:16:15Z,true,false,false,false,82F,,E3832,CNAII

2026-05-22T00:16:20Z,true,false,false,false,83F,,E3832,CNAII

2026-05-22T00:16:25Z,true,false,false,false,84L,,E3832,CNAII

2026-05-22T00:16:30Z,true,false,false,false,85L,,E3832,CNAII

2026-05-22T00:16:35Z,true,false,false,false,86L,,E3832,CNAII

2026-05-22T00:16:40Z,true,false,false,false,87L,,E3832,CNAII

2026-05-22T00:16:45Z,true,false,false,false,88L,,E3832,CNAII

2026-05-22T00:16:50Z,true,false,false,false,89F,,E3832,CNAII

2026-05-22T00:16:55Z,true,false,false,false,90F,,E3832,CNAII

2026-05-22T00:17:00Z,true,false,false,false,91F,,E3832,CNAII

2026-05-22T00:17:05Z,true,false,false,false,92F,,E3832,CNAII

2026-05-22T00:17:10Z,true,false,false,false,93F,,E3832,CNAII

2026-05-22T00:17:15Z,true,false,false,false,94F,,E3832,CNAII

2026-05-22T00:17:20Z,true,false,false,false,96F,,E3832,CNAII

2026-05-22T00:17:25Z,true,false,false,false,97F,,E3832,CNAII

2026-05-22T00:17:30Z,true,false,false,false,98F,,E3832,CNAII

2026-05-22T00:17:35Z,true,false,false,false,99L,,E3832,CNAII

2026-05-22T00:17:40Z,true,false,false,false,9F,,E3832,CNAII

2026-05-22T00:17:45Z,true,false,false,false,Col,,E3832,CNAII

2026-05-22T00:17:50Z,true,false,false,false,Perf,,E3832,CNAII

2026-05-22T00:17:55Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:00Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:05Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:10Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:15Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:20Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:25Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:30Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:35Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:40Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:45Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:50Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:18:55Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:19:00Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:19:05Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:19:10Z,true,false,false,false,tesF,,E3832,CNAII

2026-05-22T00:19:15Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:20Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:25Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:30Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:35Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:40Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:45Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:50Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:19:55Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:00Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:05Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:10Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:15Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:20Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:25Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:30Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:35Z,true,false,false,false,tesL,,E3832,CNAII

2026-05-22T00:20:40Z,false,false,false,true,,,E3832,CNAII

