datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo

2019-01-15T01:35:50Z,true,false,false,false,55L,,E1111,OOO

2019-01-15T01:35:50Z,true,false,false,false,55L,,E1111,OOO

2019-01-15T01:36:04Z,true,false,false,false,56L,,E1111,OOO

2019-01-15T01:36:04Z,true,false,false,false,56L,,E1111,OOO

2019-01-15T01:36:18Z,true,false,false,false,57L,,E1111,OOO

2019-01-15T01:36:32Z,true,false,false,false,58L,,E1111,OOO

2019-01-15T01:36:59Z,true,false,false,false,59F,,E1111,OOO

2019-01-15T01:23:55Z,true,false,false,false,5F,,E1111,OOO

2019-01-15T01:23:55Z,true,false,false,false,5F,,E1111,OOO

2019-01-15T01:37:11Z,true,false,false,false,60F,,E1111,OOO

2019-01-15T01:37:23Z,true,false,false,false,61F,,E1111,OOO

2019-01-15T01:37:35Z,true,false,false,false,62F,,E1111,OOO

2019-01-15T01:37:35Z,true,false,false,false,62F,,E1111,OOO

2019-01-15T01:37:48Z,true,false,false,false,63F,,E1111,OOO

2019-01-15T01:37:59Z,true,false,false,false,64F,,E1111,OOO

2019-01-15T01:38:12Z,true,false,false,false,66F,,E1111,OOO

2019-01-15T01:38:23Z,true,false,false,false,67F,,E1111,OOO

2019-01-15T01:38:35Z,true,false,false,false,68F,,E1111,OOO

2019-01-15T01:39:16Z,true,false,false,false,69L,,E1111,OOO

2019-01-15T01:39:16Z,true,false,false,false,69L,,E1111,OOO

2019-01-15T01:24:06Z,true,false,false,false,6F,,E1111,OOO

2019-01-15T01:39:29Z,true,false,false,false,70L,,E1111,OOO

2019-01-15T01:39:43Z,true,false,false,false,71L,,E1111,OOO

2019-01-15T01:39:43Z,true,false,false,false,71L,,E1111,OOO

2019-01-15T01:39:57Z,true,false,false,false,72L,,E1111,OOO

2019-01-15T01:40:11Z,true,false,false,false,73L,,E1111,OOO

2019-01-15T01:40:38Z,true,false,false,false,74F,,E1111,OOO

2019-01-15T01:40:50Z,true,false,false,false,75F,,E1111,OOO

2019-01-15T01:41:02Z,true,false,false,false,76F,,E1111,OOO

2019-01-15T01:41:14Z,true,false,false,false,77F,,E1111,OOO

2019-01-15T01:41:27Z,true,false,false,false,78F,,E1111,OOO

2019-01-15T01:41:38Z,true,false,false,false,79F,,E1111,OOO

2019-01-15T01:41:38Z,true,false,false,false,79F,,E1111,OOO

2019-01-15T01:24:17Z,true,false,false,false,7F,,E1111,OOO

2019-01-15T01:41:51Z,true,false,false,false,81F,,E1111,OOO

2019-01-15T01:42:02Z,true,false,false,false,82F,,E1111,OOO

